year,county,organisation,project_title,grant_category,amount_sought,amount_allocated,maximum_valid_grant,total_project_cost,pobal_index,latitude,longitude,national_governing_body_(organisation),sport_type,currency,allocation_(%_of_value_sought),allocation_(%_of_max_valid),allocation_(%_of_project_cost)
2023,Dublin,Swords Manor Football Club,2023 - SWORDS MANOR FC 2023 SPORTS CAPITAL GRANT,Local,35580.84,35580,35580,39580.84,-1,53.4595039577683,-6.24667207427978,Football Association of Ireland,Soccer,,100.00%,100.00%,89.89%
2023,Kerry,Tralee Dynamos FC,Tralee Dynamos Community All Weather Project,Local,200000,100000,100000,529094.49,-13,52.283335,-9.712661,Football Association of Ireland,Soccer,,50.00%,100.00%,18.90%
2023,Meath,Trim Town FC,The redevelopment of Trim Town FC.,Local,30582.87,30582,30582,32192.87,-9,53.5449358874451,-6.79856300354004,Football Association of Ireland,Soccer,,100.00%,100.00%,95.00%
2023,Dublin,Tyrrelstown United FC,2023 - New equipment,Local,25000,16602,16602,27412.65,0,53.4254533335886,-6.39033079147339,Football Association of Ireland,Soccer,,66.41%,100.00%,60.56%
2023,Dublin,Usher Celtic FC,Usher Celtic Sports Equipment Project 2023,Local,40841,34722,34722,43284,-20,53.34618358266,-6.31023389098669,Football Association of Ireland,Soccer,,85.02%,100.00%,80.22%
2023,Cork,Valley Rangers f.c.,Valley Rangers FC Youth and Equipment Development,Local,3367.75,3367,3367,3545,1,52.0926507,-8.0939147,Football Association of Ireland,Soccer,,99.98%,100.00%,94.98%
2023,Waterford,Villa Football Club,LED Lights/Female Changing Rooms/Accessible Gym,Local,186644.01,186644,186644,233208.01,-14,52.250359,-7.111669,Football Association of Ireland,Soccer,,100.00%,100.00%,80.03%
2023,Limerick,Wembley Rovers Football Club,Wembley Rovers Pitch and Maintenance,Local,11958.12,1805,1805,12587.5,-26,52.6393567734317,-8.6105015757286,Football Association of Ireland,Soccer,,15.09%,100.00%,14.34%
2023,Wicklow,Wicklow Town AFC,Wicklow Town A.F.C,Local,7064.36,6614,6614,8064.36,5,52.975,-6.0494,Football Association of Ireland,Soccer,,93.62%,100.00%,82.02%
2023,Waterford,WWEC SCHOOLBOY & SCHOOLGIRL LEAGUE,WWEC Schoolboys & Schoolgirls Development Program,Local,10341.09,8520,8520,11179.56,-15,52.1454959100049,-7.84247917073503,Football Association of Ireland,Soccer,,82.39%,100.00%,76.21%
2020,Tipperary,St Joseph's College,Astropitch Development and Fitness Room,Non-Local,245229.51,245229,245229,310229.51,-15,52.7489702828706,-7.95993804931641,GAA,Gaelic Games,Euro,100.00%,100.00%,79.05%
2020,Louth,Annaghminnon Rovers GFC,Gym Equipment & Walking Track,Local,49864.56,49865,49865,55405.07,-3,53.9646575711558,-6.59967184066772,GAA,Gaelic Games,Euro,100.00%,100.00%,90.00%
2020,Longford,Ardagh Moydow GAA Club,STOP BALL NETTING & SPORTS EQUIPMENT,Local,31691.59,31691,31691,38144.99,-5,53.587272259366,-7.67581646222811,GAA,Gaelic Games,Euro,100.00%,100.00%,83.08%
2020,Wicklow,Arklow Geraldines/Ballymoney GAA Club,Upgrade the facilities of AGB GAA Club in Arklow,Local,103774.5,103774,103774,130274.5,-11,52.800637106598,-6.16813102790648,GAA,Gaelic Games,Euro,100.00%,100.00%,79.66%
2020,Limerick,Askeaton GAA,Askeaton GAA & Community Development Project,Local,119580.27,119580,119580,164667.55,-15,52.5994506,-8.9666677,GAA,Gaelic Games,Euro,100.00%,100.00%,72.62%
2020,Westmeath,Athlone GAA,Athlone GAA Pitch Drainage and Gym Equipment,Local,107519.22,107519,107519,122519.22,-7,53.4284067840064,-7.92697906494141,GAA,Gaelic Games,Euro,100.00%,100.00%,87.76%
2020,Monaghan,Aughnamullen Sarsfields GFC,Aughnamullen GFC Floodlight main pitch,Local,122684.5,122684,122684,172684.5,-4,54.0610510170056,-6.8149414773928,GAA,Gaelic Games,Euro,100.00%,100.00%,71.05%
2020,Offaly,Ballinagar GAA,Fit out new Gym with equipment and furnishings.,Local,24291.11,22621,22621,26291.11,-1,53.2673882537655,-7.33207583427429,GAA,Gaelic Games,Euro,93.12%,100.00%,86.04%
2020,Cork,Ballinascarthy GAA Club,Playing surface draining scheme and mower purchase,Local,87000,86589,86589,116589,7,51.6675247928924,-8.8315486907959,GAA,Gaelic Games,Euro,99.53%,100.00%,74.27%
2020,Cork,Ballinhassig GAA Club,Dressing Room Refurbishment,Local,89925.31,89925,89925,129925.31,8,51.8110053925758,-8.52967840016776,GAA,Gaelic Games,Euro,100.00%,100.00%,69.21%
2020,Carlow,Ballinkillen Hurling Club,Improvements to extend playtime and safety,Local,105977.79,105978,105978,112977.79,-5,52.6489741426384,-6.92918121814728,GAA,Gaelic Games,Euro,100.00%,100.00%,93.80%
2020,Mayo,Ballinrobe GAA Club,Ballinrobe GAA Lighting Upgrade & Development,Local,107528.06,107528,107528,142528.06,-2,53.6160431081374,-9.21220771192134,GAA,Gaelic Games,Euro,100.00%,100.00%,75.44%
2020,Carlow,Ballon GAA Club,Ballon GFC Equipment and Clubhouse Improvements,Local,97068.15,92556,92556,102177,0,52.7480376560931,-6.83456937499999,GAA,Gaelic Games,Euro,95.35%,100.00%,90.58%
2020,Monaghan,Ballybay Pearse Brothers GFC,*CSSO*Upgrade of Floodlights - Energy Efficient Solution,Local,115097,99973,99973,122097,-7,54.124672,-6.875374,GAA,Gaelic Games,Euro,86.86%,100.00%,81.88%
2020,Cork,Ballydesmond GAA club,Walk Way Upgrade Works,Local,54363.02,54363,54363,70994.25,-4,52.1777891084705,-9.23436061068477,GAA,Gaelic Games,Euro,100.00%,100.00%,76.57%
2020,Waterford,Ballyduff Upper GAA Club,Floodlighting on Astroturf & Aerobic Gym Equipment,Local,59199.13,59199,59199,87699.13,-2,52.1421259879331,-8.05311878544564,GAA,Gaelic Games,Euro,100.00%,100.00%,67.50%
2020,Cork,Ballyhooly Community Sportsfield Ltd,Pitch Drainage,Local,148798.67,148798,148798,201722.57,4,52.1491906551812,-8.39547531051351,GAA,Gaelic Games,Euro,100.00%,100.00%,73.76%
2020,Cork,Ballymartle GAA,Astroturf Pitch with Floodlighting & Practice Wall,Local,148884.43,148884,148884,298884.43,9,51.7733370865001,-8.49234580993652,GAA,Gaelic Games,Euro,100.00%,100.00%,49.81%
2020,Westmeath,Ballymore Gaelic Football Club,!Ballymore GAA - Gym and machinery store phase 2,Local,95000,48778,48778,127164.98,-4,53.4979516571224,-7.66017436981201,GAA,Gaelic Games,Euro,51.35%,100.00%,38.36%
2020,Wexford,Bannow Ballymitty GAA Club,Bannow Ballymitty Facility's upgrade 2021,Local,124916.08,124916,124916,132916.08,-7,52.2570015182168,-6.73294829559041,GAA,Gaelic Games,Euro,100.00%,100.00%,93.98%
2020,Kilkenny,Barrow Rangers GAA Club,Barrow Rangers Community Sports Park Development,Local,149456.08,149456,149456,185456.08,2,52.6835385396029,-7.02803659797295,GAA,Gaelic Games,Euro,100.00%,100.00%,80.59%
2020,Cork,Barryroe GAA,Walking Path around Perimeter of Club Grounds,Local,80964.33,80964,80964,95964.33,2,51.6061730420049,-8.7338919185708,GAA,Gaelic Games,Euro,100.00%,100.00%,84.37%
2020,Limerick,Blackrock GAA Club,Blackrock GAA Limerick - Phase I Refurbishment,Local,106287.15,106287,106287,126173.15,-12,52.3669948,-8.4743728,GAA,Gaelic Games,Euro,100.00%,100.00%,84.24%
2020,Cork,Blackrock National Hurling Club,Development of Increased Dressing Room Capacity,Local,89268.56,89268,89268,101866.25,-5,51.892599824675,-8.41893781881945,GAA,Gaelic Games,Euro,100.00%,100.00%,87.63%
2020,Waterford,Bonmahon GAA,Bonmahon GAA All Weather Playing Surface,Local,118493.35,118493,118493,128493.35,-8,52.15271005,-7.36939380106616,GAA,Gaelic Games,Euro,100.00%,100.00%,92.22%
2020,Leitrim,Bornacoola GAA,Artificial Training Surface/Floodlighting Upgrade.,Local,127522.14,127522,127522,150122.14,-1,53.861523,-7.91392,GAA,Gaelic Games,Euro,100.00%,100.00%,84.95%
2020,Wexford,BUFFERS ALLEY GAA CLUB,Gym & Squash Court Refurbishment,Local,70207.8,70207,70207,103207.8,-3,52.5637498392513,-6.32982015609741,GAA,Gaelic Games,Euro,100.00%,100.00%,68.02%
2020,Waterford,Butlerstown GAA Club,Essential Upgrade of Club Facilities,Local,63233.54,63233,63233,91975.89,-10,52.2393114837406,-7.17982292175293,GAA,Gaelic Games,Euro,100.00%,100.00%,68.75%
2020,Kildare,Cappagh GAA Club,Replacement of Lawnmower,Local,27027.94,27028,27028,66550,3,53.3955876704602,-6.75088405609131,GAA,Gaelic Games,Euro,100.00%,100.00%,40.61%
2020,Cork,Carraig na bhFear GAA Club,Extension of Exercise track to 1 km,Local,36500.46,36500,36500,56000.46,5,51.9913022295672,-8.47749710083008,GAA,Gaelic Games,Euro,100.00%,100.00%,65.18%
2020,Sligo,Castleconnor G.A.A Club,Upgrade to Castleconnor GAA Facilities,Local,127221.35,127221,127221,152221.35,-5,54.1653220452851,-9.07880346131992,GAA,Gaelic Games,Euro,100.00%,100.00%,83.58%
2020,Dublin,Castleknock Hurling and Football Club,2020 - Training Area Floodlights & Equipment,Local,148591.04,148591,148591,223591.04,12,53.3636916807636,-6.38713575266461,GAA,Gaelic Games,Euro,100.00%,100.00%,66.46%
2020,Westmeath,Castlepollard Hurling Club,Gym Equipment & Floodlit Multi Use Sports Pitch,Local,132445.64,132446,132446,194945.64,-8,53.6807024703832,-7.30853676795959,GAA,Gaelic Games,Euro,100.00%,100.00%,67.94%
2020,Westmeath,Castletown Geoghegan Hurling Club,Gym Equipment & Sports Floor + Pitch Side Fence,Local,71199.02,71199,71199,94932.04,-8,53.448515,-7.48383,GAA,Gaelic Games,Euro,100.00%,100.00%,75.00%
2020,Wexford,Castletown Liam Mellows GAA Club,Up date Gym,Local,8515.43,8515,8515,9015.43,1,52.7091042182478,-6.17507551895196,GAA,Gaelic Games,Euro,99.99%,100.00%,94.45%
2020,Mayo,Cill Chomáin GAA Community Development limited,Access Lift & Ballstop Nets,Local,40636.25,40636,40636,42775,-16,54.2360806050517,-9.6543665105777,GAA,Gaelic Games,Euro,100.00%,100.00%,95.00%
2020,Dublin,Clann Mhuire GFC,2020 - Floodlights and Machinery,Local,103000.86,103001,103001,131185.86,5,53.5867988539029,-6.29254817962646,GAA,Gaelic Games,Euro,100.00%,100.00%,78.52%
2020,Waterford,Clashmore Kinsalebeg GAA Club,Replacement of Obsolete Floodlights at a GAA Club,Local,63853.05,63853,63853,76395.05,-13,52.0056838027121,-7.82009812720775,GAA,Gaelic Games,Euro,100.00%,100.00%,83.58%
2020,Kerry,CLG Lios Poil,"Dressing Rooms Refurb, Gym Equip and LED Lighting",Local,82694.11,82694,82694,122636.11,0,52.1428035618163,-10.1438860007454,GAA,Gaelic Games,Euro,100.00%,100.00%,67.43%
2020,Waterford,CLG Micheal McCraith (Tramore GAA Club),"Ground Improvements at Tramore GAA Club, Waterford",Local,130278.53,123452,123452,137138.53,-17,52.1687301865059,-7.14256167411804,GAA,Gaelic Games,Euro,94.76%,100.00%,90.02%
2020,Galway,Clonberne Community Centre Company Ltd,Clonberne Community Centre hall Renovations,Local,132599.32,132599,132599,168027.67,-5,53.5592771851935,-8.64812850952148,GAA,Gaelic Games,Euro,100.00%,100.00%,78.91%
2020,Carlow,Clonmore GFC,Phase 2 works on Additional Pitch Development,Local,73753.5,73754,73754,93753.5,-8,52.8544777975022,-6.56849384307861,GAA,Gaelic Games,Euro,100.00%,100.00%,78.67%
2020,Wexford,Cloughbawn GAA Club,Cloughbawn GAA Pitch Development and Equip 2021,Local,123981.51,123981,123981,148981.51,-8,52.4668870059605,-6.73157215118408,GAA,Gaelic Games,Euro,100.00%,100.00%,83.22%
2020,Cork,Cloughduv Hurling Club,Ball Alley Surface,Local,18273.5,18273,18273,26105,9,51.8497172767843,-8.78267884254456,GAA,Gaelic Games,Euro,100.00%,100.00%,70.00%
2020,Offaly,Coolderry GAA,Upgrade Works to Community Changing Areas,Local,25378.84,25378,25378,33482.5,-7,53.0137711586273,-7.84298086480703,GAA,Gaelic Games,Euro,100.00%,100.00%,75.79%
2020,Louth,Cooley Kickhams GAA,Cooley Kickhams - New Floodlights,Local,98533,98553,98553,109481,-8,54.0097358987324,-6.16989612579346,GAA,Gaelic Games,Euro,100.02%,100.00%,90.02%
2020,Cavan,Cootehill Celtic GAA,COOTEHILL CELTIC GAA CLUB,Local,141153.09,141153,141153,176863,-11,54.0716657119726,-7.08055973052979,GAA,Gaelic Games,Euro,100.00%,100.00%,79.81%
2020,Meath,Cortown GFC,!Grounds improvement and clubhouse refurbishment,Local,59433.47,59433,59433,80433.47,-2,53.6851376947454,-6.8514347076416,GAA,Gaelic Games,Euro,100.00%,100.00%,73.89%
2020,Limerick,Crecora GAA,Provide All Weather Sports Facility,Local,84819.41,84819,84819,136819.41,6,52.5706424427008,-8.65945574819332,GAA,Gaelic Games,Euro,100.00%,100.00%,61.99%
2020,Cavan,Cuchulainns Gaelic Football Club,LED floodlighting to natural playing surface,Local,125122.4,125122,125122,202597.5,-9,53.8089396193429,-6.93873792886734,GAA,Gaelic Games,Euro,100.00%,100.00%,61.76%
