record_id,constituency,local_authority,register_reference,address_or_description,description,eircode,latitude,longitude,site_count,location_category,location_source,location_precision,source_x,source_y,source_coordinate_system,source_geometry_type,date_entered,valuation,source_url,source_date,retrieved_date,source_format,acquisition_method,extraction_quality
IE-DS-71adbe159bf49b,Roscommon-Galway,Roscommon County Council,52-2022,Ballyleague,Hotel,,53.674771,-7.997036,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-de44a64111c122,Roscommon-Galway,Roscommon County Council,16-2022,St Patricks st,Hall,,53.7647093,-8.4883489,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-8e7abfdd42adf6,Roscommon-Galway,Roscommon County Council,25-2022,Ballinlough,Det,,53.7422627,-8.6365861,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-79f8529f68daa9,Roscommon-Galway,Roscommon County Council,51-2022,St Patrick St,Tce,,53.9733013,-8.3077494,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-50cd2f28cd354f,Roscommon-Galway,Roscommon County Council,47-2023,14 Antogher Rd,Det,,53.6219115,-8.1934627,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-d6828b3af0dfc8,Roscommon-Galway,Roscommon County Council,37-2023,25 Lisnaree,Semi D,,53.7728515,-8.1147713,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,MultiPolygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-0aa8d926377c57,Roscommon-Galway,Roscommon County Council,54-2022,Main St Elphin,Com,,53.8453442,-8.1922467,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-ba26295257a110,Roscommon-Galway,Roscommon County Council,34-2023,Ballaghaderreen,Det,,53.9054522,-8.567992,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-a0c0fada74aad4,Roscommon-Galway,Roscommon County Council,08-2024,Loughglinn,Semi D,,53.8220397,-8.5602987,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-f6058b394a0b76,Roscommon-Galway,Roscommon County Council,02-2024,Glanduff,Det,,53.5191468,-8.0331461,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-c0d2b4bc9bb635,Roscommon-Galway,Roscommon County Council,29-2023,Bellanagare,Tce,,53.8375156,-8.382225,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-ea051f9499191f,Roscommon-Galway,Roscommon County Council,01-2024,Church St,Comm,,53.6291587,-8.1920077,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-1754847bb1b4e0,Roscommon-Galway,Roscommon County Council,46-2023,Castlerea,Det,,53.7630198,-8.4784891,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-393f8644475631,Roscommon-Galway,Roscommon County Council,48-2023,Ballinlough,Det,,53.7869149,-8.63029,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-156897242c2aa7,Roscommon-Galway,Roscommon County Council,48-2022,Main st,Det,,53.8325323,-7.9205129,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-01030f0c3e1907,Roscommon-Galway,Roscommon County Council,43-2023,Taughmaconnell,Det,,53.3761577,-8.1865843,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-20d9d04b6a7b3f,Roscommon-Galway,Roscommon County Council,05-2024,Cloontuskert,Hse,,53.6999032,-8.0139715,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-2c3bd93d9fefe3,Roscommon-Galway,Roscommon County Council,11-16 2024,45 to 50 Gleann,Estate,,53.9013875,-8.5728351,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-7e7df5ad2765fd,Roscommon-Galway,Roscommon County Council,17 18-2024,55 56 GA,Estate,,53.9012017,-8.5726044,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-0eb736b854e24b,Roscommon-Galway,Roscommon County Council,19-22 2024,57-60 GA,Estate,,53.9010015,-8.5726397,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-239f147117fb2c,Roscommon-Galway,Roscommon County Council,23 24 2024,23 24 GA,Estate,,53.9010996,-8.5739553,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-bedce9f2bbc18e,Roscommon-Galway,Roscommon County Council,25-2024,28 GA,Tce,,53.9011372,-8.5735341,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-2c3983d72ff038,Roscommon-Galway,Roscommon County Council,019-2026,Pound Street,Hse,,53.9021957,-8.5777317,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-2a295a601196de,Roscommon-Galway,Roscommon County Council,001-2026,Castlerea,Hse,,53.7628636,-8.487952,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-6bb9b2fc2ca125,Roscommon-Galway,Roscommon County Council,002-2026,Castlerea,Hse,,53.7629742,-8.4880116,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-a40495dfabef78,Roscommon-Galway,Roscommon County Council,003-2026,Castlerea,Hse,,53.762905,-8.4880903,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-97280bf17346c7,Roscommon-Galway,Roscommon County Council,004-2026,Elphin,Hse,,53.8466263,-8.1863979,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-8a1e565dbdb9ed,Roscommon-Galway,Roscommon County Council,005-2026,Loughglinn,Hse,,53.8230842,-8.5672463,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-5a3ad96dc6707e,Roscommon-Galway,Roscommon County Council,006-2026,Belrea,Hse,,53.3972038,-8.0410506,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-2c511edb79577b,Roscommon-Galway,Roscommon County Council,007-2026,Ballaghaderee,Hse,,53.9024591,-8.5786155,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-98ebcd214c293c,Roscommon-Galway,Roscommon County Council,008-2026,Roscommon,Hse,,53.6269934,-8.1942371,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-72f5355f90ebc0,Roscommon-Galway,Roscommon County Council,009-2026,Roscommon,Hse,,53.628972,-8.1938186,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-6ca8a87e65b649,Roscommon-Galway,Roscommon County Council,010-2026,Roscommon,Hse,,53.633927,-8.1896148,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-6c78037cf79ba3,Roscommon-Galway,Roscommon County Council,011-2026,Strokestown,Hse,,53.7767828,-8.1031918,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-00944dba4c26af,Roscommon-Galway,Roscommon County Council,012-2026,Tulsk,Cmrcl,,53.7789168,-8.2551563,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-760cc6ca07defe,Roscommon-Galway,Roscommon County Council,013-2026,Tulsk,Cmrcl,,53.7795056,-8.2547283,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-255a6cc7a242a0,Roscommon-Galway,Roscommon County Council,014-2026,Arigna,Hse,,54.0818647,-8.1077512,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-e35d234639ff6d,Roscommon-Galway,Roscommon County Council,015-2026,Roscommon,Hse,,53.6281565,-8.1892902,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-3d830584200f70,Roscommon-Galway,Roscommon County Council,016-2026,Roscommon,Hse,,53.6280645,-8.1892522,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-3ce54a1ba7de30,Roscommon-Galway,Roscommon County Council,017-2026,Loughglinn,Hse,,53.8238618,-8.5622231,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-7f83772b484b8f,Roscommon-Galway,Roscommon County Council,018-2026,Ballaghadereen,Hse,,53.9021244,-8.5778491,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-0764f01e24905d,Roscommon-Galway,Roscommon County Council,020-2026,Ballaghadereen,Hse,,53.9022524,-8.5776718,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-29e1d37b591d19,Roscommon-Galway,Roscommon County Council,021-2026,Ballaghadereen,Hse,,53.9022726,-8.5775541,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-f760a540b5a868,Roscommon-Galway,Roscommon County Council,022-2026,Ballaghadereen,Hse,,53.9027746,-8.5797267,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-9498e2a6520c94,Roscommon-Galway,Roscommon County Council,023-2026,Athleague,Hse,,53.5668375,-8.2544856,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-e87211eba9caba,Roscommon-Galway,Roscommon County Council,024-2026,Athleague,Hse,,53.5646067,-8.2479,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-b00bbe5a1e58d7,Roscommon-Galway,Roscommon County Council,025-2026,Ballyfarnon,Hse,,54.0733967,-8.2049658,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-573e06d6da18d3,Roscommon-Galway,Roscommon County Council,026-2026,Ballyfarnon,Hse,,54.0732422,-8.2050321,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-e83256384a8c99,Roscommon-Galway,Roscommon County Council,027-2026,Ballyfarnon,Hse,,54.0731125,-8.2051069,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
IE-DS-bf8e3c8e7bc11a,Roscommon-Galway,Roscommon County Council,028-2026,Ballaghadereen,Hse,,53.9017945,-8.580374,1,Polygon centroid,authority_supplied_polygon_centroid,site_polygon_centroid,,,,Polygon,,,https://services1.arcgis.com/0g8o874l5un2eDgz/arcgis/rest/services/DerelictSitesRegister/FeatureServer/0,2026-07-08,2026-08-08,GeoJSON,official_download_or_api,native_machine_readable
